0	    499.00000000	      1.00000000	      0.00000000
1	    495.79998779	      4.20000029	      0.00000000
2	    487.30001831	     12.69999981	      0.00000000
3	    473.30001831	     26.70000076	      0.00000000
4	    449.00003052	     51.00000000	      0.00000000
5	    424.00000000	     76.00000000	      0.00000000
6	    387.89999390	    112.09999847	      0.00000000
7	    338.29998779	    161.69999695	      0.00000000
8	    291.50000000	    208.50000000	      0.00000000
9	    248.90000916	    251.09999084	      0.00000000
10	    208.50000000	    291.50000000	      0.00000000
11	    173.19999695	    322.60000610	      4.20000029
12	    136.39999390	    350.89999390	     12.69999981
13	    100.00000000	    373.29998779	     26.70000076
14	     70.29999542	    378.69998169	     51.00000000
15	     51.30000305	    372.69998169	     76.00000000
16	     38.90000153	    349.00000000	    112.09999847
17	     26.50000000	    311.79998779	    161.69999695
18	     17.09999847	    274.40002441	    208.50000000
19	     12.40000057	    236.50000000	    251.09999084
20	      8.90000057	    199.59999084	    291.50000000
21	      6.00000000	    167.20001221	    326.79998779
22	      3.30000019	    133.09999084	    363.60000610
23	      1.50000000	     98.50000763	    400.00000000
24	      0.49999997	     69.79999542	    429.69998169
25	      0.40000001	     50.89999771	    448.70001221
26	      0.20000000	     38.70000076	    461.10000610
27	      0.10000000	     26.39999962	    473.50000000
28	      0.10000000	     16.99999809	    482.90002441
29	      0.10000000	     12.30000019	    487.60000610
30	      0.10000000	      8.79999924	    491.10000610
31	      0.10000000	      5.90000010	    494.00000000
32	      0.10000000	      3.20000005	    496.70001221
33	      0.10000000	      1.39999986	    498.50003052
34	      0.10000000	      0.40000001	    499.50000000
35	      0.10000000	      0.30000001	    499.59997559
36	      0.10000000	      0.10000000	    499.79998779
37	      0.10000000	      0.00000000	    499.89996338
38	      0.10000000	      0.00000000	    499.89996338
39	      0.10000000	      0.00000000	    499.89996338
40	      0.10000000	      0.00000000	    499.89996338
41	      0.10000000	      0.00000000	    499.89996338
42	      0.10000000	      0.00000000	    499.89996338
43	      0.10000000	      0.00000000	    499.89996338
44	      0.10000000	      0.00000000	    499.89996338
45	      0.10000000	      0.00000000	    499.89996338
46	      0.10000000	      0.00000000	    499.89996338
47	      0.10000000	      0.00000000	    499.89996338
48	      0.10000000	      0.00000000	    499.89996338
49	      0.10000000	      0.00000000	    499.89996338
50	      0.10000000	      0.00000000	    499.89996338
51	      0.10000000	      0.00000000	    499.89996338
52	      0.10000000	      0.00000000	    499.89996338
53	      0.10000000	      0.00000000	    499.89996338
54	      0.10000000	      0.00000000	    499.89996338
55	      0.10000000	      0.00000000	    499.89996338
56	      0.10000000	      0.00000000	    499.89996338
57	      0.10000000	      0.00000000	    499.89996338
58	      0.10000000	      0.00000000	    499.89996338
59	      0.10000000	      0.00000000	    499.89996338
60	      0.10000000	      0.00000000	    499.89996338
61	      0.10000000	      0.00000000	    499.89996338
62	      0.10000000	      0.00000000	    499.89996338
63	      0.10000000	      0.00000000	    499.89996338
64	      0.10000000	      0.00000000	    499.89996338
65	      0.10000000	      0.00000000	    499.89996338
66	      0.10000000	      0.00000000	    499.89996338
67	      0.10000000	      0.00000000	    499.89996338
68	      0.10000000	      0.00000000	    499.89996338
69	      0.10000000	      0.00000000	    499.89996338
70	      0.10000000	      0.00000000	    499.89996338
71	      0.10000000	      0.00000000	    499.89996338
72	      0.10000000	      0.00000000	    499.89996338
73	      0.10000000	      0.00000000	    499.89996338
74	      0.10000000	      0.00000000	    499.89996338
75	      0.10000000	      0.00000000	    499.89996338
76	      0.10000000	      0.00000000	    499.89996338
77	      0.10000000	      0.00000000	    499.89996338
78	      0.10000000	      0.00000000	    499.89996338
79	      0.10000000	      0.00000000	    499.89996338
80	      0.10000000	      0.00000000	    499.89996338
81	      0.10000000	      0.00000000	    499.89996338
82	      0.10000000	      0.00000000	    499.89996338
83	      0.10000000	      0.00000000	    499.89996338
84	      0.10000000	      0.00000000	    499.89996338
85	      0.10000000	      0.00000000	    499.89996338
86	      0.10000000	      0.00000000	    499.89996338
87	      0.10000000	      0.00000000	    499.89996338
88	      0.10000000	      0.00000000	    499.89996338
89	      0.10000000	      0.00000000	    499.89996338
90	      0.10000000	      0.00000000	    499.89996338
91	      0.10000000	      0.00000000	    499.89996338
92	      0.10000000	      0.00000000	    499.89996338
93	      0.10000000	      0.00000000	    499.89996338
94	      0.10000000	      0.00000000	    499.89996338
95	      0.10000000	      0.00000000	    499.89996338
96	      0.10000000	      0.00000000	    499.89996338
97	      0.10000000	      0.00000000	    499.89996338
98	      0.10000000	      0.00000000	    499.89996338
99	      0.10000000	      0.00000000	    499.89996338
